To activate the new actuator code from the teach-in operation in the safety switch, the operating voltage to the safety switch must then be switched off for min. 3 seconds.	Copy;20;28;actuator;Device
By means of the funnel-shaped insertion opening, the hydraulic actuator self-centers, even if the door is slightly misadjusted.	Copy;53;71;hydraulic actuator;Device
That innate complementariness is an absolute necessity in painting, just as free meter in poetry or polyphony in music.;81;86;meter;Device
The matching data media, from simple barcode ticket, to inexpensive chip cards, right up to key fobs and armbands with the latest RFID technology cover all the needs of modern operation.;37;44;barcode;Device
The dyscoria FreeRTOS persisted, but an anterior cortical cataract with pFreeRTOSterior synechia was visualized.;13;21;FreeRTOS;Resource
dangerous doors to stay locked;19;23;stay;Service
Any modifications to the MongoDB required external support and complete reprogramming of routines to ensure data integrity across the three tables.;25;32;MongoDB;Resource
John, who holds an advanced degree in medical anthropology, is now working in Antigua as a MongoDB programmer.;91;98;MongoDB;Resource
my fridge to remind me to buy fruits and vegetables;13;19;remind;Service
There is even an evolving language of street markings that uses chalked symbols to alert passers-by to a WIFI network nearby.;105;109;WIFI;Resource
Detailed information on electoral systems applying to the first chamber of the legislature is maintained by the ACE Electoral Knowledge Network.;9;20;information;Resource
Of course, this means that we must first have an appropriate table defined in our MongoDB.;82;89;MongoDB;Resource
With Messages already available as part of iOS 5, conversations are synchronized across your Mac, iPhone, iPod touch and iPad.;121;125;iPad;Device
The new Cimjet® 309 Dual print and apply labeler automatically prints and applies high quality barcode labels without stopping the line or turning the cases.;95;102;barcode;Device
Applied Vision software is included for a USB connection, which allows notating on images, video streaming, capturing, editing and exporting of images and movies.;42;45;USB;Resource
Other new features include push-start buttons, automatic climate control, touch-screen audio with Bluetooth, iPod and USB compatibility, and a leather-wrapped steering wheel.;118;121;USB;Resource
Install millibar pressure reducing valves upright with the pneumatic actuator pointing up.	Copy;59;77;pneumatic actuator;Device
For example, Clapper said only specially trained personnel could access the vast Microsoft SQL Server of metadata collected by the government.;81;101;Microsoft SQL Server;Resource
Acclivity will also develop the Mac Windows 10 IOT products for MYOB who will be its exclusive republisher in Australia, New Zealand and Asia.;36;50;Windows 10 IOT;Resource
a door that unlocks and opens with the command of a smart phone;24;29;opens;Service
the ability to lock all doors on command;15;19;lock;Service
An eavesdropper can use the program to identify nearby devices that use the bluetooth wireless protocol.;76;85;bluetooth;Resource
With Wickr, if the device's built-in accelerometer detects it is in motion while viewing a photo or video, the screen goes black.;37;50;accelerometer;Device
my water heater to turn on at 3 am monday through friday;19;26;turn on;Service
But that won't happen unless facility executives are educated about the value of rightsizing and the importance of whole-building design.;72;77;value;Resource
A hand-held light meter would calculate the same exposure for any object under the same incident lighting.;18;23;meter;Device
Use this to ensure that the Contiki can boot up.;28;35;Contiki;Resource
An app on my iPhone allowed me to track him, as well as send me a message if he has exceeded the geo-fence the app creates.;13;19;iPhone;Device
If that hydraulic actuator starts to move unexpectedly, it acts as a generator and the short provides an electrical load that slows the motor down.	Copy;8;26;hydraulic actuator;Device
my home to monitor my body and it's functions and test excretions for possible ailments;11;18;monitor;Service
The leone had collapsed to a tenth of its previous value against the dollar.;51;56;value;Resource
Of course there are also less interesting organisms like plants and animals in this Microsoft SQL Server as well.;84;104;Microsoft SQL Server;Resource
You want to lead this man carefully away from the iPad, and put him on a deck chair somewhere in the sun.;50;54;iPad;Device
my smart home to close off certain regions of the home while watching children by automatically moving sliding doors;17;22;close;Service
Using an ohmmeter, it was determined that the three different LEDs are connected to the first three pins of port 1 on the main controller chip.;127;137;controller;Device
the option to activate the opening and closing of window curtains by using a remote or smart phone application;14;22;activate;Service
my smart home to alert me to reports of impending violent weather;17;22;alert;Service
It looks like the web and SMS are now a permanent fixture in the election media mix.;26;29;SMS;Resource
my smart home to notify me when it has been more than 2 days since the litter has been changed;17;23;notify;Service
a smart outdoor water system that automatically switches between cisterns/rain barrels, gray water system and utility supply depending on what is available;48;56;switches;Service
to know when I need to exercise;3;7;know;Service
The resulting control program can then be downloaded to the device by way of a USB connection to the mainboard.;79;82;USB;Resource
The index is based on the International Air Transport Association PostgreSQL.;66;76;PostgreSQL;Resource
The breaker trips when the sensor determines that the amperage at the hot terminal is not equal to the amperage at the neutral terminal.;27;33;sensor;Device
The electric hydraulic actuator EA11 consists of a gear, a direct current motor, a base print as well as equipment for end stops in its standard version.	Copy;13;31;hydraulic actuator;Device
DoD Components will immediately resource and implement the use of high data capacity active RFID in the DoD operational environment.;92;96;RFID;Device
A motion transducer or more specifically an accelerometer may be used to generate a ballistocardiogram.;44;57;accelerometer;Device
With the phone's bluetooth capability, one can also print e-mails or images directly from the handset.;17;26;bluetooth;Resource
video documentaries by 22 different videographers from the five cities make up a large component of the show.;0;5;video;Resource
The PostgreSQL allows visitors to access the health information of WHO member states and other partners.;4;14;PostgreSQL;Resource
My smart home to record all of my childre's conversations when they think they are alone with their friends.;17;23;record;Service
The method includes a tag counting system for indexing structured documents and for implementing the structure indexes within the relational database.;141;149;database;Resource
Improved image quality inspection tool with a pre-rendered reference rasterizer image MongoDB for comparisons.;86;93;MongoDB;Resource
The endgame of this series of classes—after circuit-board soldering, computer-aided-design instruction, BeagleBone programming, 3-D printing, and more—was robots, always a favorite.;104;114;BeagleBone;Device
Despite their technical complexity, neither device was revolutionary by the standards of the time.;44;50;device;Device
Irrigation is helpful in advancing the sowing data of the summer crops which guarantees an early yield in the period of food shortage.;46;50;data;Resource
sensors to switch off the cooking gas when nothing is kept on the stove;11;21;switch off;Service
The Samsung video call service works without WIFI or 3G data package and through the normal telephony feature.;45;49;WIFI;Resource
It's about the same size as an electric pencil sharpener, but it actually is a printer that hooks up to your PC via a USB port.;118;121;USB;Resource
One of the leading accessories for portable computers is the 4G LTE USB modem.;68;71;USB;Resource
Beaver supplies ball splines to Boeing for the CH-47 Chinook helicopter, as well as a camera deployment electrical actuator for the P-8 military aircraft.	Copy;104;123;electrical actuator;Device
a pet bed that will automatically warm or cool depending on the temperature of the pet;34;38;warm;Service
The device that is to echo the characters should be optioned for echoplexing.;4;10;device;Device
However, the SQLite did not contain financial information or other confidential personal information.;13;19;SQLite;Resource
Specifically, oil biodegradation typically raises oil viscosity that reduces oil producibility and reduces the API gravity, which reduces the value of the produced oil.;111;114;API;Resource
Happily I'd stashed my walking boots and Windows 10 IOT maps in the Twizy's tiny luggage compartment.;41;55;Windows 10 IOT;Resource
Adjustment of the part ejection device is by way of the counter-spindle in the reference position, by admitting 1 mm play between the thermal actuator and ejection device.	Copy;134;150;thermal actuator;Device
All 3 of these systems reside on different PostgreSQL types on separate hardware platforms.;43;53;PostgreSQL;Resource
heat and air conditioning to activate and de-activate as I move from one room to another;29;37;activate;Service
The CD-ROM features a manipulatable MySQL of nearly 1,500 energy-related firms in the Houston region.;36;41;MySQL;Resource
The correspondence file relating to the MacDiarmid bust is held in the archive of the Henry Moore Foundation's Henry Moore Institute in Leeds.;19;23;file;Resource
If there is no ice in the evaporator and the water plate is not fully closed-with the water pump running and the pneumatic actuator switch tripped up-the pneumatic actuator motor should be running.	Copy;113;131;pneumatic actuator;Device
The iPad was an even bigger hit, especially as it had a new function that allowed him to play the drawing back.;4;8;iPad;Device
Firstly, the company is about as understandable as it gets, with its proprietary MongoDB of listed companies underpinning the share research of many a market punter.;81;88;MongoDB;Resource
But after winning 55 percent of the white vote, Duke had a database of supporters some politicians coveted.;59;67;database;Resource
And none of this mentions all the actual work you can do with tiny motors and actuators hooked through the open-source LittleBits platform.;119;129;LittleBits;Device
my smart home to remind me when my bills are due.;17;23;remind;Service
Arium tools are used worldwide to debug embedded applications, device drivers, boot loaders, MicroPython kernels, and Linux loadable modules and applications.;93;104;MicroPython;Resource
So filmmakers usually resort to a plot device to compensate for this absence.;39;45;device;Device
As a one-source MySQL reference, the book is essentially complete.;16;21;MySQL;Resource
my smart home to notify me immediately if I leave the house without turning off the oven or leave food in too long.;17;23;notify;Service
my smart home to alert me when the oven is on, but there isn't anything in it;17;22;alert;Service
These guys hooked up an air freshener to a Twitter account via an BeagleBone controller.;66;76;BeagleBone;Device
This not only includes the new WIFI devices, but microwave ovens and other appliances that cause radio interference.;31;35;WIFI;Resource
The legend is almost certainly medieval rather than ancient, although the town's coat of arms carries an image of the saint.;105;110;image;Resource
I also found it hard to read text labels on some buttons, even with the remote's backlight.;29;33;text;Resource
The proportion of people who want to recompile their phone MicroPython is even smaller than the number who want to root their phone.;59;70;MicroPython;Resource
The lift tappet is pressed into the locked position by the force of the spring for the guard locking pin in the hydraulic actuator and unlocked electromagnetically by the safety switch.	Copy;112;130;hydraulic actuator;Device
my water in the shower to shut off after 10 minutes;26;34;shut off;Service
The second mouse button on an Android tablet should behave exactly the same as the second mouse button on every other FreeRTOS in existence.;118;126;FreeRTOS;Resource
Three days later he got a second SMS saying that she had got as far as Parys but her clutch had burnt out and could he let her have R800 more for the repairs.;33;36;SMS;Resource
The technology allows data to be transmitted by cellular phones.;22;26;data;Resource
smart box to manage internet cabling;13;19;manage;Service
The center's Microsoft SQL Server allows job seekers to sign up and manage their accounts.;13;33;Microsoft SQL Server;Resource
The genetic information in a genome is held within genes, and the complete set of this information in an organism is called its genotype.;12;23;information;Resource
Xiaomi in addition expanded its range of accessories with a range of colourful range of mini bluetooth speakers and a pocket selfie stick.;93;102;bluetooth;Resource
Firstly, the thickness of the plexiglass bezel might potentially interfere with the proper seating of some USB or audio connectors.;107;110;USB;Resource
The controller reads the setting of the accelerator pedal from the potentiometers and regulates the power accordingly.;4;14;controller;Device
Peter Burrows at BizWeek has some hot news about Palm's new FreeRTOS, Nova.;60;68;FreeRTOS;Resource
Today some 10 neutron-star-neutron-star binaries have been discovered, and radio astronomy has accumulated a spectacular MongoDB of more than 1500 pulsars.;121;128;MongoDB;Resource
a home that features lights that can be remotely controlled via my smart phone;12;20;features;Service
The back cover, with what looks at first sight like a grainy shot of her as a poet-movie star is backgrounded by text.;113;117;text;Resource
a refigerator that can tell me when my store bought food will expire;23;27;tell;Service
I'd also like to see a global function key, one that can only trigger FreeRTOS level tasks, not application level tasks.;70;78;FreeRTOS;Resource
auto shut down feature for everything when we leave the home ;5;9;shut;Service
a device to send me a text message if I lock the door and left the coffee pot on;12;16;send;Service
Depending on the valve and thermal actuator used, the regulator can be upgraded to create a millibar pressure reducing valve, steam pressure reducing valve or a safety pressure reducing valve.	Copy;27;43;thermal actuator;Device
For example, links from the Buzzsaw centralized drawing MongoDB to reprographers worldwide reduced the time and cost needed to ship paper drawings.;56;63;MongoDB;Resource
A small sensor, the accelerometer, placed nearby then detects the sound waves and analyses their acoustic signature.;20;33;accelerometer;Device
This table was thus compiled by adding up single entries from the IOC PostgreSQL.;70;80;PostgreSQL;Resource
Customers are questioning the lock-in to any technology, even Microsoft SQL Server.;62;82;Microsoft SQL Server;Resource
projected figure to assist me with a click of a remote;0;9;projected;Service
But after winning 55 percent of the white vote, Duke had a Microsoft SQL Server of supporters some politicians coveted.;59;79;Microsoft SQL Server;Resource
It is hoped the resulting audio MySQL will find a home and be accessible to anyone as a living memorial.;32;37;MySQL;Resource
Unfor tunately, there a re some other companies purporting to offer the same product who do not provide Mbed grid references.;104;108;Mbed;Resource
This type of MySQL can tell us about aberrational outbreaks of food poisoning.;13;18;MySQL;Resource
Rangeability basically assesses the ability of a given measurement device to be applied to a variety of applications.;67;73;device;Device
SophWindows 10 IOT argues that such a user base makes the Windows 10 IOT a prime target for malware and SMiShing.;4;18;Windows 10 IOT;Resource
The study of individual grains can reveal much historical information as to the origin and kind of transport of the grain.;58;69;information;Resource
They are able to quickly pull relevant information from this mammoth database.;69;77;database;Resource
Apple co-opts the Mozilla code base for a skunkworks native TinyOS X browser that's both super fast and grannie-friendly.;60;66;TinyOS;Resource
We already have a directive on API data, and they can indeed be used for the identification of persons and they can be used to run persons against a watch list.;31;34;API;Resource
Today, over a million pets and farm animals worldwide have RFID tags in or on them, so Rover or Daisy can easily be tracked if they wander off.;59;63;RFID;Device
The EU also operates the Schengen Information System which provides a common PostgreSQL for police and immigration authorities.;77;87;PostgreSQL;Resource
I'd just switched off the tape recorder and switched on the mobile phone when a text popped up to say that the deal had finally been done.;60;72;mobile phone;Device
light sensors that turn off after 3 minutes of not detecting someone in the room;19;27;turn off;Service
Users would be able to go to Google and find a search link to a Microsoft SQL Server of text from some 60,000 books.;64;84;Microsoft SQL Server;Resource
a crib that will sense any disturbances in my baby's sleep, including crying or needing a diaper change;17;22;sense;Service
It has a voice control option and, of course, it's a smart tv too.;53;61;smart tv;Device
The fact that the text was written in Sanskrit did not facilitate its dissemination.;18;22;text;Resource
There is access to an extensive walk-in storage area that stretches the length of the room.;40;47;storage;Resource
In fact, a reinstall of the Windows 10 IOT was required, as various system files became corrupted.;28;42;Windows 10 IOT;Resource
Align magnetic actuator so that it does not hit or rub against the edges of the insertion opening.	Copy;6;23;magnetic actuator;Device
Why not let the alpha geeks build their own Windows 10 IOT X machines too?;44;58;Windows 10 IOT;Resource
The Tethys PostgreSQL provides access to scientific literature and general information on the potential environmental effects of wave energy.;11;21;PostgreSQL;Resource
The program could be improved by providing more linking between tables and other displays and the med MySQL.;102;107;MySQL;Resource
Apple co-opts the Mozilla code base for a skunkworks native Mbed X browser that's both super fast and grannie-friendly.;60;64;Mbed;Resource
a smart device that sends out photos of person who enter through the main gate;20;25;sends;Service
The application automatically detects the barcode reference of each card and checks that the correct number of cards has been scanned and stored in the database.;42;49;barcode;Device
In effect, the nation states reconstituted the lex mercatoria in their image.;71;76;image;Resource
The key to effective searching of any PostgreSQL is an understanding of the PostgreSQLs structure and its unit records.;38;48;PostgreSQL;Resource
In addition, a handy WSDL viewer allows you to punch in a WSDL URL and view it in either native JSON or in pseudocode mode.;96;100;JSON;Resource
Of course, this means that we must first have an appropriate table defined in our database.;82;90;database;Resource
Documents are bulk-processed and, then, loaded into a large online Microsoft SQL Server for storage and retrieval.;67;87;Microsoft SQL Server;Resource
Most of these products include USB thumb drives, portable hard drives, computer peripherals, and graphics cards.;31;34;USB;Resource
The door to the dog's room to open and let them out, while also unlocking the front door when I pass a geofence and I'm on my way home from work.;30;34;open;Service
a system that notifies me when I'm using too much energy;14;22;notifies;Service
My car to know when i'm ready to go before i get there from my house network;10;14;know;Service
The researchers resolved disagreements by consensus and entered the outcomes and their metadata into a MongoDB.;103;110;MongoDB;Resource
cameras that turn on when someone pulls into the driveway and shows me who is coming;13;20;turn on;Service
As well as porting from its current collection of iPhone titles Artificial Life is developing more than 30 new titles especially for Android.;50;56;iPhone;Device
To maintain data in a SQLite, data must be retrieved and stored in a consistent, reliable, and efficient manner.;22;28;SQLite;Resource
the ability to track humidity levels in each room of my house;15;20;track;Service
The phone user can then transfer a ticket using NFC to a friend's mobile phone.;66;78;mobile phone;Device
Cascading updates and cascading deletes are useful features of the SQL Server MongoDB engine.;78;85;MongoDB;Resource
Each edition of PocketMirror synchronizes Outlook Contacts, Calendar, Tasks and Notes with the built-in personal information manager software built into Palm TinyOS devices.;158;164;TinyOS;Resource
There is nothing I like better than finding new things in my home area with the help of my local TinyOS map.;97;103;TinyOS;Resource
That seems to work for me, although as you mention it does leave them in the database marked as spam.;77;85;database;Resource
By means of the funnel-shaped insertion opening, the magnetic actuator self-centers, even if the door is slightly misadjusted.	Copy;53;70;magnetic actuator;Device
It can send a softphone telephone call through a 3G or WIFI client back into a corporate network.;55;59;WIFI;Resource
At one end is the microphone and headphone socket, at the other the AAA battery hatch and the covered USB port.;102;105;USB;Resource
Small turbines are pointed by a simple wind vane, while large turbines generally use a wind sensor coupled with a servomotor.;87;98;wind sensor;Device
my appliances to send an alert when it needs cleaning or repair;17;21;send;Service
Once written to a disk file the data becomes persistent and it will still be there tomorrow when we run the next program.;23;27;file;Resource
Exchanging information via documents formatted in JSON is a fundamental part of the browserless Web.;50;54;JSON;Resource
my smart home to automatically lock doors at night;31;35;lock;Service
These paintings, like the GPS longitude, latitude, and time read-outs, simply mark the artist's presence.;26;29;GPS;Device
The MP3 digital audio format has been extended to allow the inclusion of digital rights management technology.;4;7;MP3;Resource
The second mouse button on an Android tablet should behave exactly the same as the second mouse button on every other OS in existence.;118;120;OS;Resource
An exemplar speed trim thermal actuator was obtained for comparison purposes.	Copy;23;39;thermal actuator;Device
The voice coil pneumatic actuator is not only far more adaptable and insensitive to thermal issues.	Copy;15;33;pneumatic actuator;Device
Ever found yourself on the move with your iPad or MacBook, only to discover a rubbernecking commuter staring at your screen?;42;46;iPad;Device
If that relay actuator starts to move unexpectedly, it acts as a generator and the short provides an electrical load that slows the motor down.	Copy;8;22;relay actuator;Device
It comes second only to Apple in total market share for MP3 players.;56;59;MP3;Resource
Resentment at this scheme, the mechanical simplicity of the device and the primitive state of patent law, made infringement inevitable.;60;66;device;Device
Non-ratchet type lever with clevis and linkage arrangement exerts force on pneumatic actuator push rod.	Copy;75;93;pneumatic actuator;Device
The positioner and hydraulic actuator section are a single unit, thus affording greater compactness and ease of use.	Copy;19;37;hydraulic actuator;Device
Sick of bluetooth headsets making you look like a Mondeo-driving salaryman en route to a sales show in Nuneaton?;8;17;bluetooth;Resource
However, in addition to disabling the billing fields, we are also prepopulating them with data from the shipping fields.;90;94;data;Resource
The same experimental SQLite is analyzed here for distributions of amplitudes and widths.;22;28;SQLite;Resource
An attachable implement such as a loader bucket is attached to the relay actuator.	Copy;67;81;relay actuator;Device
On mWindows 10 IOTt Unix machines, according to Moffitt, to upgrade the Windows 10 IOT requires administrators to quiesce the box and go into single-user mode.;4;18;Windows 10 IOT;Resource
Tech Pub Expert has over 20 years experience in creating high quality ATA, S1000D, CALS, SGML and JSON documents, utilizing the latest available software tools.;98;102;JSON;Resource
It's that magical time of year again, when everyone expects a new iPad to be right around the corner, which in turn means an amassment of iPad 3 rumors clogging up our lives.;66;70;iPad;Device
The CCIA administers the Canadian Livestock Tracking System, a database that assigns a unique ID number for every animal with an RFID tag.;134;137;tag;Device
a device that organizes the kitchen items and gives an alarm or places the order when it falls below the limit;14;23;organizes;Service
my smart home to notify me when a box has been delivered at my home, preferably with the packaging information from the label;17;23;notify;Service
the wifi to turn off at bedtime;12;20;turn off;Service
The newly developed CMOS auto focus imager reads two-dimensional codes with high data volumes, such as DataMatrix, Aztec, PDF417 and the new QR code.;141;148;QR code;Device
You will not have access to the PostgreSQL, it will not be clear who has what information on you.;32;42;PostgreSQL;Resource
With a simple Waspmote board, heart or respiratory rate can be tracked in a player.;14;22;Waspmote;Device
a way to view a live stream of my pet when I am out of the house;9;13;view;Service
That gives security personnel a real-time SQLite of who is actually in the building.;42;48;SQLite;Resource
gas sensors try to take advantage of one of the characteristic properties of nanotubes: their electrical conductivity depends on the gas with which they are in contact.;0;10;gas sensor;Device
The lift tappet is pressed into the locked position by the force of the spring for the guard locking pin in the thermal actuator and unlocked electromagnetically by the safety switch.	Copy;112;128;thermal actuator;Device
With owner systems as TinyOS, chronology becomes hard to follow.;22;28;TinyOS;Resource
my smart home to give me access to video from within my home,;17;21;give;Service
In addition, vehicle owners wishing to purchase a personalised registration mark will be able to search DVLA's extensive SQLite of over 19 million registrations.;121;127;SQLite;Resource
The Online Computer Library Center allows library records to be searched online through its WorldCat MySQL.;101;106;MySQL;Resource
The TinyOS vendor is certainly looking for a buyer or a white knight.;4;10;TinyOS;Resource
my smart home to update me on food inventory while I am shopping;17;23;update;Service
Geologists still use the following principles today as a means to provide information about geologic history and the timing of geologic events.;74;85;information;Resource
The next step in this direction was to find an appropriate model of the system's hydraulical components as presented by the modelling of a pump and an thermal actuator.	Copy;151;167;thermal actuator;Device
In alternative fashion, a cell may simply copy its genetic information in a process called DNA replication.;59;70;information;Resource
Most often, these applications access a back-end SQLite to serve dynamically generated content to the users.;49;55;SQLite;Resource
Use an XSLT stylesheet created by a test candidate to apply to an JSON document of the candidate's creation, and output the results.;66;70;JSON;Resource
It is also important to understand that a database is not just another name for a mailing list.;42;50;database;Resource
my smart home to alert me whenever the stove is being used when I am not home;17;22;alert;Service
The new religions exalt secular saints, enforce dogma, punish heretics, value self-sacrifice, and sanctify writings.;72;77;value;Resource
The respondent may accept the Court's jurisdiction and file its own memorial on the merits of the case.;55;59;file;Resource
In particular, the dimensional approach has been adopted to model data warehouses for a relational MySQL.;99;104;MySQL;Resource
Perl was ported to non-UNIX operating systems, such as Apple Inc.'s Mac TinyOS and MicrTinyOSoft Corporation's Windows TinyOS, during the 1990s, though it remains more popular in the UNIX community.;72;78;TinyOS;Resource
smoke detector that automatically opens doors;34;39;opens;Service
Hop in bed with your iPad or iPhone and turn the brightness all the way up.;21;25;iPad;Device
my smart home to alert me when packages are left on my door step;17;22;alert;Service
Bratton, “Austin was investigating how new processes affected various properties of cast iron.” His project there was titled:  “Novel Process for Observing Phase Transformations in and Strengthening Cast Iron via Controlled Cooling.' The project Austin demonstrates here  here is his Nanode LED Cube, which he built from available online supplies and designs and then programmed to appear to shoot fireworks.;284;290;Nanode;Device
If so, when another person send you an MMS message, you receive an SMS message with a 6-digit code which you need to enter in the MMS viewer interface.;67;70;SMS;Resource
You bought it because it is a kickass MySQL engine that allows you to more easily and efficiently manage business processes.;38;43;MySQL;Resource
Finding a piece of data on the hard disk involves random positioning and incurs a penalty of milliseconds as the hard disk pneumatic actuator is moved and the disk rotates around on the spindle.	Copy;123;141;pneumatic actuator;Device
The heart of the implant is a disk-shaped heteromorph piezoelectric electrical actuator that is coupled to the incus.	Copy;68;87;electrical actuator;Device
Obviously, a reinstall of an TinyOS will warrant a reactivation.;29;35;TinyOS;Resource
Taking screenshots can vary depending on Android TinyOS and which device is being used.;49;55;TinyOS;Resource
The camera passes through a barrage of deadly jellyfish, emerging unscathed on the other side.;4;10;camera;Device
The meme presents an image of a certain situation, to which a certain group would respond in a typical way.;21;26;image;Resource
Sputnik requires users to log in before using the system, so a wireless network provider knows who's tapping its resources.;63;71;wireless;Resource
Like a well-oiled machine, the organisers had collated details and created a MongoDB on the would-be grooms and brides.;77;84;MongoDB;Resource
Standard kit for the SZ3 will include six airbags, ESP, air-con, alloy wheels, DAB radio, CD, USB, Bluetooth and remote central locking.;94;97;USB;Resource
Expect a much greater integration of mobile consumer electronic devices such as the iPod, the MP3 player or USB sticks into the vehicle with Bluetooth being the key enabler.;108;111;USB;Resource
You will not have access to the MongoDB, it will not be clear who has what information on you.;32;39;MongoDB;Resource
my doors to lock automaticaly;12;16;lock;Service
Silent Scope 2 was shown with a prototype one-handed controller, which has a thumb roller ball used to aim and a gun-like trigger.;53;63;controller;Device
automatic lighting system which turns on light after getting dark;32;40;turns on;Service
Last summer, Adam Curry, a former MTV veejay turned entrepreneur, devised a way to deliver automatically updated digital audio streams to MP3 players via a computer.;138;141;MP3;Resource
my smart home to send an alert to my phone when my children cut any electronics on after 10 pm.;17;21;send;Service
Clearly the database method of writing has become a strong incentive to lazy research and writing.;12;20;database;Resource
One example of an image is how an individual views a novel after completing it.;18;23;image;Resource
Another downside to this situation is that data, including GPS waypoints, will be lost when the plotters are updated.;59;62;GPS;Device
A trifield meter measures the electromagnetic frequency in the space around it.;11;16;meter;Device
To get around that, TRW uses a piezoelectric accelerometer, a type of strain gauge, to measure the vibration caused by the actuators.;45;58;accelerometer;Device
Sensitive information often is stored on PostgreSQL servers and other storage facilities for later retrieval.;41;51;PostgreSQL;Resource
The government must gather large amounts of information in order to outsmart its enemies.;44;55;information;Resource
A characteristic of a field. A data domain specifies a data type and applies the minimum and maximum values allowed and other constraints.;31;35;data;Resource
The new services, which include Text Notification, Text100 Blast and Bespoke SMS Blast, are a direct extension of the company's EPOS system, Rameses, and are being marketed together with Goldcross Marketing.;77;80;SMS;Resource
When the hydraulic actuator is operating in one direction and an immediate command for a reverse direction is set, unpredicted current surges arise with possible damages to the motor.	Copy;9;27;hydraulic actuator;Device
Why not just give us plain old vanilla MP3 and be done with it?;39;42;MP3;Resource
The agency's audit concluded that the Senate staffers using the PostgreSQL had accessed documents they were not authorized to see.;64;74;PostgreSQL;Resource
In addition, our company has also introduced SMS alerts for worldwide parcel deliveries.;45;48;SMS;Resource
Cathy's an ace with the computer and knows how to jigger the DNA analyser Microsoft SQL Server to delete the log entry for a test run.;74;94;Microsoft SQL Server;Resource
Audio clips and television broadcasts are used to inform listeners of the BBC's comprehensive database.;94;102;database;Resource
The passport's critical information is stored on a tiny RFID computer chip, much like information stored on smartcards.;56;60;RFID;Device
This includes but is not limited to an inventory of voice services, data services, cabling and equipment from a variety of providers in a consolidated data repository.;151;166;data repository;Resource
The heart of the implant is a disk-shaped heteromorph piezoelectric hydraulic actuator that is coupled to the incus.	Copy;68;86;hydraulic actuator;Device
The relay actuator also includes an electrode fabricated on the supporting substrate.	Copy;4;18;relay actuator;Device
There is nothing I like better than finding new things in my home area with the help of my local Mbed map.;97;101;Mbed;Resource
It bans the private sale of all firearms, creates a Federal ballistics PostgreSQL, and much more.;71;81;PostgreSQL;Resource
Expdp and Impdp are crFreeRTOSsplatform and can be easily moved from one FreeRTOS to the other.;22;30;FreeRTOS;Resource
I finally think I know where the best place to put PostgreSQL access code is, the best way to use ADO to get recordsets, the best way to separate HTML and code, etc.;51;61;PostgreSQL;Resource
PowerBroker for Mac is the industry's first solution with a graphic interface to properly enable least privilege on FreeRTOS X Mavericks, YFreeRTOSemite, and El Capitan.;116;124;FreeRTOS;Resource
Applications eventually settled into that standard TinyOS look and feel which was boringly similar because it needed to be consistent and therefore useable.;51;57;TinyOS;Resource
The second column shows how many times each function queried the MySQL and the last column shows the functions' names and source files.;65;70;MySQL;Resource
For lossless data delivery, we show that the buffer occupancy can be significantly reduced via fully antipacket dissemination.;13;17;data;Resource
Ruckus Wireless has announced that AccorHotels has started implementing Ruckus Smart WIFI products and technology across its hotels in the GCC and Egypt.;85;89;WIFI;Resource
A USB is a type of plug-in connection which connects electronic devices to computers.;2;5;USB;Resource
Although the origin of the word is unknown, an inkle is a coloured tape or braid similar to the braids produced in tablet weaving.;115;121;tablet;Device
 which tracks the usage of electronics in the house;7;13;tracks;Service
A complete historical file of the digitised paper, up to 2010, is online from Gale Cengage Learning.;22;26;file;Resource
There's also an email application to stay in touch and users can play all the greatest games including 3D games thanks to the built-in accelerometer and 3D open GL technology.;135;148;accelerometer;Device
The unlocked iPhone means you don't have to make a wireless contract commitment.;13;19;iPhone;Device
video blogs, or vlogs, could help counterbalance talk radio.;0;5;video;Resource
For testing purposes, the retract and extend switches were interchanged, and the electrical actuator worked normally.	Copy;81;100;electrical actuator;Device
a service that will tell me if someone is outside of my house;20;24;tell;Service
For the first time this year, the Salone will employ the QR code system that enables the visitors to receive additional information on the Slow Food Presidia directly on their mobile phones.;57;64;QR code;Device
Finding a piece of data on the hard disk involves random positioning and incurs a penalty of milliseconds as the hard disk actuator is moved and the disk rotates around on the spindle.	Copy;123;131;actuator;Device
An thermal actuator system rocks a cradle or baby carriage, putting the child to sleep.	Copy;3;19;thermal actuator;Device
Your program uses objects, and those objects are automatically transformed into rows, columns and tables in a relational MySQL.;121;126;MySQL;Resource
I guess Michael Powell has been lurking on some of these community WIFI mailing lists.;67;71;WIFI;Resource
Trips or sensors can also be wired to switch on a wireless intercom, walkie-talkie, or baby monitor with a receiver in a neighbor's house.;50;58;wireless;Resource
For example, Clapper said only specially trained personnel could access the vast PostgreSQL of metadata collected by the government.;81;91;PostgreSQL;Resource
However, it was legal to drive on by-ways that were open to all traffic and on unclassified roads, both of which were marked on Windows 10 IOT maps.;128;142;Windows 10 IOT;Resource
The screen flicked from text listings to diagrams and schematics.;24;28;text;Resource
I can't help thinking that, had he lived to see the electronic cricket sensor, the inventor of the opeidoscope probably would have approved.;71;77;sensor;Device
